,code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
1351,THA,2019,5.9988,17997.1330707129,50.692,36.8,0.8,17.15763,0.369,8.726,78.9751,27.099691,0.446,7.95,89.65,0.0,0.077130444,0.804,1622.0,7.889034,0.34855723,Asia,South-eastern Asia
1352,THA,2018,6.008,17669.0455750573,49.949,36.0,0.7,17.448473,0.356,8.855771,78.6622,26.450584,0.361,7.9,89.65,0.0,0.085761115,0.795,1622.0,7.8760853,0.36412174,Asia,South-eastern Asia
1353,THA,2017,6.0723,17008.0384242563,49.2,37.0,0.7,17.260458,0.324,8.64,78.3939,26.500832,0.346,7.49,89.65,0.0,0.05923986,0.79,1622.0,7.86321,0.36528754,Asia,South-eastern Asia
1354,THA,2016,6.424,16393.3147372019,48.448,35.0,0.7,17.791197,0.349,8.726,78.0489,26.949905,0.37,7.59,89.65,0.0,0.06939819,0.785,1622.0,7.9720407,0.3689063,Asia,South-eastern Asia
1355,THA,2015,6.474,15919.3698642621,47.694,38.0,0.7,18.68623,0.343,8.726,77.7166,26.804937,0.374,7.15,89.65,0.0,0.11949741,0.781,1622.0,8.167168,0.35987332,Asia,South-eastern Asia
1356,THA,2014,6.455,15509.1811014405,46.943,38.0,0.857,18.219446,0.362,8.726,77.4153,26.404802,0.4,6.87,88.7814,0.0,0.14007816,0.778,1622.0,8.407334,0.37032664,Asia,South-eastern Asia
1357,THA,2011,5.80368,14199.2795150368,44.698,36.8,0.857,18.610197,0.67,8.726,76.4212,25.740616,0.654,7.17,89.65,0.0,0.40167162,0.743,1622.0,9.524885,0.37459034,Asia,South-eastern Asia
1358,TGO,2022,4.1374,2202.72681593814,41.068,31.0,17.214,13.198,0.723,5.751,59.964,27.01655,0.717,16.182,,0.2327951064423077,0.6667646,0.521,1168.0,14.494,0.439,Africa,Sub-Saharan Africa
1359,TGO,2021,4.1123,2130.85891736501,43.358,31.0,19.4,13.198,0.723,5.751,61.6194,27.747223,0.72,16.182,,0.2910734665384615,0.0,0.539,1168.0,14.494,0.439,Africa,Sub-Saharan Africa
1360,TGO,2020,4.1068,2058.56505954715,42.8,31.0,18.8,13.198,0.723,5.9727387,61.035,27.425814,0.741,16.182,,0.0861559706603773,0.0,0.535,1168.0,14.494,0.439,Africa,Sub-Saharan Africa
1361,TGO,2019,4.1872,2063.75873636961,42.248,31.0,17.2,13.155188,0.622,5.751,60.9011,27.520218,0.653,14.8097,,0.0,0.0,0.535,1168.0,14.80089,0.439,Africa,Sub-Saharan Africa
1362,TGO,2018,4.0849,2014.94172914438,41.702,30.0,16.9,12.709543,0.618,5.709833,60.244,27.160667,0.649,14.8774,,0.0,0.0,0.528,1168.0,14.75336,0.42534238,Africa,Sub-Saharan Africa
1363,TGO,2017,3.9985,1970.21483978015,41.162,32.0,15.8,13.042228,0.625,5.57,60.1544,27.413996,0.658,15.3976,,0.0,0.0,0.524,1168.0,14.668367,0.439,Africa,Sub-Saharan Africa
1364,TGO,2016,3.495,1941.62759622356,40.628,32.0,16.3,13.958197,0.665,5.751,59.5501,27.481936,0.705,15.9711,,0.0,0.0,0.518,1168.0,14.477468,0.439,Africa,Sub-Saharan Africa
1365,TGO,2015,3.303,1910.0000450624,40.1,32.0,16.1,14.048378,0.66,5.751,59.3958,27.191729,0.696,16.6917,,0.0,0.0,0.514,1168.0,14.359933,0.4305614,Africa,Sub-Saharan Africa
1366,TGO,2014,2.839,1856.9048137414,39.579,29.0,17.214,13.63686,0.655,5.751,58.8534,27.03958,0.693,17.4088,,0.0,0.0,0.505,1168.0,14.165063,0.439,Africa,Sub-Saharan Africa
1367,TGO,2011,3.007487,1687.61106815319,38.032,31.0,17.214,11.83755,0.666,5.751,57.9246,27.138361,0.697,18.1197,,0.0,0.0,0.487,1168.0,14.230964,0.46020582,Africa,Sub-Saharan Africa
1368,TTO,2019,6.1919,25698.0051958775,53.187,38.8,,18.39057,0.909,9.123,74.2279,26.444878,0.9,8.28,94.595,0.0,0.0,0.821,2200.0,7.2388487,,Americas,Latin America and the Caribbean
1369,TTO,2018,6.1919,25864.9449662792,53.184,41.0,,17.65656,0.907,9.115808,73.8018,26.076899,0.9,8.5,94.595,0.0,0.0,0.815,2200.0,7.098284,,Americas,Latin America and the Caribbean
1370,TTO,2017,6.1919,26481.0729690522,53.205,41.0,,18.024,0.898,9.13,74.2301,26.37192,0.895,8.96,94.595,0.0,0.0,0.817,2200.0,7.047516,,Americas,Latin America and the Caribbean
1371,TTO,2016,6.168,27992.1181801017,53.25,35.0,,18.024,0.914,9.123,74.281,26.653877,0.905,9.23,94.595,0.0,0.0,0.815,2200.0,7.1767187,,Americas,Latin America and the Caribbean
1372,TTO,2015,6.168,30460.3741847614,53.319,39.0,,18.024,0.907,9.123,74.5032,26.420546,0.905,9.54,94.595,0.0,0.0,0.816,2200.0,7.2707014,,Americas,Latin America and the Caribbean
1373,TTO,2014,6.168,30900.4314627837,53.413,38.0,,18.024,0.905,9.123,74.2152,26.267885,0.902,9.83,94.59459,0.0,0.0,0.809,2200.0,7.182862,,Americas,Latin America and the Caribbean
1374,TTO,2011,6.262625,27324.1748967072,53.836,38.8,,18.024,0.902,9.123,73.2779,26.392202,0.899,9.2,94.595,0.0,0.0,0.794,2200.0,6.716805,,Americas,Latin America and the Caribbean
1375,TUN,2022,4.4967,10569.050828623,68.601,40.8,10.443,29.645,0.813,6.377,75.493,21.43348,0.754,3.097,97.43378,0.2448708298923077,0.0,0.735,207.0,10.816,0.328,Africa,Northern Africa
1376,TUN,2021,4.516,10395.9135598813,69.888,40.8,12.6,29.645,0.824,6.377,73.7719,21.388502,0.79,3.097,97.514,0.8405568553846153,0.0,0.731,207.0,10.816,0.328,Africa,Northern Africa
1377,TUN,2020,4.5965,10040.1243774743,69.568,40.8,12.6,32.456398,0.822,6.494052,75.2923,20.859568,0.786,3.097,97.514,0.0650735648756603,0.0,0.737,207.0,10.816,0.328,Africa,Northern Africa
1378,TUN,2019,4.3922,11113.7957309198,69.254,40.8,10.7,32.08135,0.824,6.377,75.9933,20.404142,0.79,3.18,97.514,0.0,0.0,0.745,207.0,10.716591,0.328,Africa,Northern Africa
1379,TUN,2018,4.4606,11046.6818041618,68.945,43.0,9.7,29.936901,0.817,6.368259,75.9501,20.573936,0.804,3.09,97.514,0.0,0.0,0.743,207.0,10.588053,0.328,Africa,Northern Africa
1380,TUN,2017,4.5924,10874.9468863561,68.642,42.0,9.1,29.222147,0.841,6.27,75.8448,20.1275,0.823,3.01,97.514,0.0,0.0,0.74,207.0,10.5416355,0.328,Africa,Northern Africa
1381,TUN,2016,4.805,10751.3979430551,68.346,41.0,9.3,27.911142,0.796,6.377,75.7861,20.988428,0.797,2.98,97.514,0.0,0.607582,0.737,207.0,10.643711,0.328,Africa,Northern Africa
1382,TUN,2015,5.045,10750.2373228704,68.056,38.0,9.1,28.521862,0.789,6.377,75.6919,20.321018,0.79,3.03,97.514,0.0,1.003653,0.733,207.0,10.812819,0.32815883,Africa,Northern Africa
1383,TUN,2014,4.739,10767.2229090236,67.772,40.0,10.443,29.290253,0.767,6.377,75.6497,20.941265,0.762,3.1,97.59336,0.0,0.4374854,0.73,207.0,10.983519,0.328,Africa,Northern Africa
1384,TUN,2011,5.140657,10135.6801974961,66.938,40.8,10.443,27.741055,0.798,6.377,75.4595,20.021786,0.775,3.29,97.514,0.0,0.0,0.722,207.0,11.422585,0.328,Africa,Northern Africa
1385,TUR,2022,4.6135,33149.4982176858,74.479,41.8,,24.54,0.311,8.997,76.581,12.2066765,0.327,2.279,91.75983,0.1750773983461538,0.14998609,0.822,593.0,9.923,0.416,Asia,Western Asia
1386,TUR,2021,4.7442,31722.1597179877,76.569,41.8,,24.954504,0.327,8.997,76.0324,12.617993,0.329,2.279,93.566,0.3920499798461538,0.1675014,0.838,593.0,9.923,0.416,Asia,Western Asia
1387,TUR,2020,4.9476,28726.1916576598,76.105,41.8,,23.853754,0.33,9.227495,75.85,12.791945,0.337,2.279,93.566,0.2192665380566038,0.2460319,0.833,593.0,9.923,0.416,Asia,Western Asia
1388,TUR,2019,5.1318,28476.6828439244,75.63,41.8,,23.135723,0.313,8.997,77.8318,12.602787,0.331,2.34,93.566,0.0,0.45878324,0.842,593.0,9.451574,0.41909108,Asia,Western Asia
1389,TUR,2018,5.3726,28652.2115909444,75.143,41.0,,23.983484,0.307,8.864876,77.5631,13.3263855,0.319,2.25,93.566,0.0,0.5808526,0.839,593.0,9.476702,0.4187752,Asia,Western Asia
1390,TUR,2017,5.4825,28193.1744851997,74.644,40.0,,24.68026,0.312,8.9,77.1408,11.961094,0.293,2.26,93.566,0.0,0.5518345,0.833,593.0,9.622496,0.41405666,Asia,Western Asia
1391,TUR,2016,5.5,26568.0196460284,74.134,41.0,,25.128202,0.339,8.997,76.6605,12.240785,0.301,2.26,93.566,0.0,2.257484,0.823,593.0,9.901941,0.41873705,Asia,Western Asia
1392,TUR,2015,5.389,26061.8315185663,73.611,42.0,,24.9569,0.507,8.997,76.646,12.057044,0.468,2.26,93.566,0.0,2.4684174,0.817,593.0,10.247433,0.42854458,Asia,Western Asia
1393,TUR,2014,5.332,24897.0014082098,73.077,45.0,,24.45724,0.529,8.997,76.5648,12.60846,0.51,2.3,95.37193,0.0,3.4028034,0.809,593.0,10.299343,0.41236562,Asia,Western Asia
1394,TUR,2011,5.233999,21701.7020407689,71.402,41.8,,25.706139,0.66,8.997,74.9406,10.735828,0.631,2.28,93.566,0.0,0.5527554,0.762,593.0,10.458057,0.40039355,Asia,Western Asia
1395,TKM,2021,5.4743,14696.8236128894,52.998,19.2,,,0.073,,69.2644,17.75072,0.111,6.647,,0.2131452554384615,0.07884135,0.745,161.0,11.248,,Asia,Central Asia
1396,TKM,2020,5.0664,14269.6410232194,52.516,19.2,,,0.074,,68.687,16.462715,0.114,6.647,,0.1996747764475471,0.031997737,0.741,161.0,11.248,,Asia,Central Asia
1397,TKM,2019,5.1191,14992.6039650936,52.048,19.2,,,0.094,,69.0016,17.403635,0.141,6.07,,0.0,0.0,0.742,161.0,10.861875,,Asia,Central Asia
1398,TKM,2018,5.2467,14321.1395723949,51.593,20.0,,,0.083,,68.7963,17.183928,0.122,6.09,,0.0,0.0,0.746,161.0,10.997398,,Asia,Central Asia
1399,TKM,2017,5.6362,13703.5127239741,51.153,19.0,,,0.085,,68.9158,16.901653,0.125,6.23,,0.0,0.0,0.741,161.0,11.159594,,Asia,Central Asia
1400,TKM,2016,5.822,13086.0134078181,50.728,22.0,,,0.076,,68.7774,17.353788,0.105,6.59,,0.0,0.06815973,0.742,161.0,11.444843,,Asia,Central Asia
1401,TKM,2015,5.658,12540.2838757783,50.317,18.0,,,0.072,,68.7816,17.057938,0.102,6.62,,0.0,0.0,0.74,161.0,11.6493,,Asia,Central Asia
1402,TKM,2014,5.548,11989.653763765,49.921,17.0,,,0.072,,68.6135,16.186537,0.103,7.11,,0.0,0.0,0.734,161.0,11.58424,,Asia,Central Asia
1403,TKM,2011,6.567713,9379.14387596202,48.825,19.2,,,0.067,,68.567,16.273306,0.104,7.82,,0.0,0.09326944,0.72,161.0,11.036129,,Asia,Central Asia
1404,UGA,2022,4.4325,2280.07374296159,23.103,25.6,23.929,10.205,0.416,4.373,61.609,23.55118,0.394,11.288,,0.3641514628076923,0.31111383,0.519,1180.0,13.281,0.427,Africa,Sub-Saharan Africa
1405,UGA,2021,4.6026,2246.41411077359,25.553,25.6,24.9,10.205,0.407,4.373,62.7048,23.605215,0.393,11.288,,0.4297894309615385,0.006542536,0.525,1180.0,13.281,0.427,Africa,Sub-Saharan Africa
1406,UGA,2020,4.6365,2240.49023729115,24.954,25.6,23.2,11.05294,0.442,4.335872,62.8513,23.170992,0.431,11.288,,0.1789158890188679,0.009008074,0.524,1180.0,13.281,0.427,Africa,Sub-Saharan Africa
1407,UGA,2019,4.432,2250.01492163403,24.361,25.6,23.4,11.530119,0.487,4.373,62.9913,23.512281,0.43,10.4467,,0.0,0.006985016,0.525,1180.0,13.576797,0.42705452,Africa,Sub-Saharan Africa
1408,UGA,2018,4.1894,2186.90714698189,23.774,26.0,24.9,11.076842,0.493,4.3321576,62.7139,23.275606,0.436,10.2516,,0.0,0.0,0.522,1180.0,13.582474,0.427,Africa,Sub-Saharan Africa
1409,UGA,2017,4.1608,2128.39686872771,23.196,26.0,25.6,10.895104,0.52,4.45,62.115,23.745338,0.461,10.3393,,0.0,0.08722286,0.52,1180.0,13.383367,0.427,Africa,Sub-Saharan Africa
1410,UGA,2016,4.081,2137.20727773952,22.624,25.0,24.0,10.566853,0.561,4.373,61.6479,24.075869,0.49,11.0628,,0.0,0.12387638,0.519,1180.0,13.369295,0.42753693,Africa,Sub-Saharan Africa
1411,UGA,2015,3.739,2108.86025763536,22.06,25.0,21.5,10.156836,0.628,4.373,61.0856,23.616753,0.539,11.0416,,0.0,0.0,0.517,1180.0,13.432588,0.427,Africa,Sub-Saharan Africa
1412,UGA,2014,3.931,2067.79541692834,21.504,26.0,23.929,8.926276,0.658,4.373,60.4081,23.382235,0.544,11.3989,,0.0,0.0,0.512,1180.0,13.362869,0.427,Africa,Sub-Saharan Africa
1413,UGA,2011,4.313321,1996.06557674086,19.898,25.6,23.929,7.4349704,0.646,4.373,57.9651,22.955566,0.554,14.4737,,0.0,0.0030033875,0.506,1180.0,12.26274,0.427,Africa,Sub-Saharan Africa
1414,UKR,2022,5.0714,10731.4404296875,69.256,28.8,2.543,32.963,0.601,10.065,73.29,9.909944,0.614,18.206,85.02966,0.503033380576923,208.02109,0.777,565.0,6.77,0.254,Europe,Eastern Europe
1415,UKR,2021,5.0841,12949.326171875,69.757,28.8,4.3,31.395721,0.709,10.065,71.624,9.192958,0.756,18.206,88.517,1.0212207596153846,0.47781575,0.773,565.0,6.77,0.254,Europe,Eastern Europe
1416,UKR,2020,4.8748,12407.7900390625,69.608,28.8,3.2,32.53036,0.698,9.874516,72.5726,10.760059,0.757,18.206,88.517,0.2984536909433962,0.446371,0.775,565.0,6.77,0.25627363,Europe,Eastern Europe
1417,UKR,2019,4.5607,12804.955078125,69.473,28.8,2.5,32.45501,0.668,10.065,74.5364,10.656075,0.732,17.7287,88.517,0.0,0.7034432,0.786,565.0,6.168804,0.26619467,Europe,Eastern Europe
1418,UKR,2018,4.3322,12336.9267578125,69.352,32.0,1.6,32.579952,0.64,10.121033,74.4122,9.854163,0.669,17.9939,88.517,0.0,0.54671913,0.783,565.0,6.1747227,0.26071486,Europe,Eastern Europe
1419,UKR,2017,4.1029,11860.560546875,69.246,30.0,2.0,32.03229,0.623,10.2,74.7181,9.879055,0.671,16.9397,88.517,0.0,0.9293002,0.782,565.0,6.1278234,0.26049048,Europe,Eastern Europe
1420,UKR,2016,4.096,11536.31640625,69.154,29.0,2.2,30.859114,0.614,10.065,74.3121,9.661365,0.662,17.5641,88.517,0.0,0.56653976,0.779,565.0,6.5210648,0.25002202,Europe,Eastern Europe
1421,UKR,2015,4.324,11216.1181640625,69.061,27.0,2.0,34.451443,0.569,10.065,73.4581,10.242915,0.636,17.8746,88.517,0.0,3.970427,0.774,565.0,7.0739465,0.2545754,Europe,Eastern Europe
1422,UKR,2014,4.681,12385.8134765625,68.968,26.0,2.543,33.967335,0.546,10.065,72.5905,9.574117,0.612,20.3935,92.00346,0.0,10.90412,0.773,565.0,7.2268,0.24025366,Europe,Eastern Europe
1423,UKR,2011,5.089082,12933.3564453125,68.689,28.8,2.543,36.39497,0.742,10.065,71.3872,8.933667,0.783,18.9459,88.517,0.0,0.0,0.769,565.0,8.09995,0.24551843,Europe,Eastern Europe
1424,ARE,2022,6.5712,74917.674109094,86.149,69.4,1.0,19.807695,0.529,9.618,79.181,28.873423,0.355,5.306,,0.0841701920192307,0.031775832,0.887,78.0,12.739,,Asia,Western Asia
1425,ARE,2021,6.576,70028.0250549154,87.299,69.4,1.2,13.915798,0.529,9.618,78.7104,29.088684,0.346,5.306,,0.0990898056923076,0.0,0.911,78.0,12.739,,Asia,Western Asia
1426,ARE,2020,6.5605,67668.2866393681,87.048,69.4,0.8,12.785951,0.571,9.645997,78.9457,28.583376,0.393,5.306,,0.0478273545584905,0.0,0.912,78.0,12.739,,Asia,Western Asia
1427,ARE,2019,6.7908,71782.1538368191,86.789,69.4,1.0,15.171976,0.576,9.618,79.7262,28.695024,0.39,5.24,,0.0,0.0,0.92,78.0,12.422841,,Asia,Western Asia
1428,ARE,2018,6.8245,71550.5543294766,86.522,70.0,1.0,15.647127,0.612,9.717064,79.6274,28.955519,0.411,5.01,,0.0,0.0,0.909,78.0,12.470326,,Asia,Western Asia
1429,ARE,2017,6.7741,71182.3707145056,86.248,71.0,1.0,11.937193,0.612,9.49,79.5036,28.944597,0.407,4.78,,0.0,0.0,0.897,78.0,12.57966,,Asia,Western Asia
1430,ARE,2016,6.648,71244.585812911,85.965,66.0,1.0,8.93746,0.601,9.618,79.3347,28.22254,0.423,4.97,,0.0,0.0,0.87,78.0,12.757034,,Asia,Western Asia
1431,ARE,2015,6.573,68076.6358921929,85.674,70.0,1.0,15.104752,0.593,9.618,79.2232,28.916868,0.415,5.25,,0.0,0.0,0.865,78.0,12.945281,,Asia,Western Asia
1432,ARE,2014,6.901,64334.0915515339,85.375,70.0,1.0,21.889767,0.577,9.618,79.0442,28.001822,0.399,5.6,,0.0,0.0,0.859,78.0,12.935207,,Asia,Western Asia
1433,ARE,2011,6.977243,59491.3758343339,84.423,69.4,1.0,15.022,0.534,9.618,78.5168,28.426857,0.361,6.29,,0.0,0.0,0.84,78.0,13.062605,,Asia,Western Asia
1434,GBR,2022,6.7956,47587.1673459552,83.077,80.4,1.486,33.916,0.911,11.492,81.018,10.327683,0.891,7.384,91.71779,0.2225753331923076,0.0,0.926,1220.0,2.606,0.331,Europe,Northern Europe
1435,GBR,2021,6.9425,45567.569324889,84.152,80.4,1.6,34.262432,0.904,11.492,80.7422,9.570978,0.886,7.384,91.718,0.2570211668269231,0.0,0.929,1220.0,2.606,0.331,Europe,Northern Europe
1436,GBR,2020,7.0636,41895.8251486161,83.903,80.4,1.1,34.628475,0.92,11.538006,80.4345,9.900731,0.895,7.384,91.718,0.3416697765150943,0.0,0.924,1220.0,2.606,0.3264552,Europe,Northern Europe
1437,GBR,2019,7.1645,46909.0770276433,83.652,80.4,0.7,34.04638,0.936,11.492,81.725,9.685096,0.914,6.88,91.718,0.0,0.0044924533,0.935,1220.0,2.4022942,0.32825133,Europe,Northern Europe
1438,GBR,2018,7.0537,46412.5401946736,83.398,80.0,1.3,34.01664,0.952,11.457277,81.1254,9.709323,0.924,7.08,91.718,0.0,0.0,0.929,1220.0,2.4520597,0.33691058,Europe,Northern Europe
1439,GBR,2017,6.8143,46048.2000506645,83.143,82.0,1.7,34.037254,0.953,11.48,81.1684,9.836825,0.916,7.24,91.718,0.0,0.0,0.93,1220.0,2.4437268,0.32609162,Europe,Northern Europe
1440,GBR,2016,6.714,45162.9958506662,82.886,81.0,2.1,33.844994,0.939,11.492,81.0747,9.547396,0.906,7.62,91.718,0.0,0.0,0.927,1220.0,2.4920118,0.33109328,Europe,Northern Europe
1441,GBR,2015,6.725,44648.8424051544,82.626,81.0,1.9,33.20823,0.939,11.492,80.9238,9.4430065,0.906,7.81,91.718,0.0,0.0,0.924,1220.0,2.5569732,0.33311963,Europe,Northern Europe
1442,GBR,2014,6.867,44026.5280117337,82.365,78.0,1.486,33.00886,0.939,11.492,81.1602,10.129426,0.906,7.64,91.718,0.0,0.0,0.924,1220.0,2.6799164,0.3314094,Europe,Northern Europe
1443,GBR,2011,6.936396,42164.1183962835,81.57,80.4,1.486,34.18737,0.965,11.492,80.8046,9.875439,0.94,7.42,91.718,0.0,0.0,0.908,1220.0,3.2152598,0.33191085,Europe,Northern Europe
1444,USA,2022,6.8937,64623.1256297446,82.03,74.0,0.857,26.127,0.943,10.826,78.569,9.867086,0.928,13.418,91.04893,0.2494975856788461,0.0002956045,0.922,715.0,2.228,0.409,Americas,Northern America
1445,USA,2021,6.9768,63635.823810408,82.873,74.0,0.7,26.82138,0.941,10.826,77.1982,10.219055,0.923,13.418,90.983,0.4249883777307692,0.000593476,0.921,715.0,2.228,0.39751095,Americas,Northern America
1446,USA,2020,6.9515,60158.9104528302,82.664,74.0,0.7,26.16635,0.917,10.55677,77.4144,10.27307,0.904,13.418,90.983,0.3911651710188679,0.0,0.92,715.0,2.228,0.3968309,Americas,Northern America
1447,USA,2019,6.9396,62470.9299128669,82.459,74.0,0.8,25.73765,0.924,10.826,79.138,9.849807,0.92,14.5111,90.983,0.0,0.0023929193,0.93,715.0,1.9975044,0.41535568,Americas,Northern America
1448,USA,2018,6.8923,61348.4565959474,82.256,71.0,0.8,25.457413,0.93,10.779745,78.9896,10.083236,0.927,14.0916,90.983,0.0,0.0,0.927,715.0,2.013038,0.41407844,Americas,Northern America
1449,USA,2017,6.886,59907.7542608847,82.058,75.0,0.9,27.327879,0.938,11.14,78.8213,10.459948,0.937,14.4114,90.983,0.0,0.002425777,0.924,715.0,2.0295072,0.4118056,Americas,Northern America
1450,USA,2016,6.993,58965.9874885429,81.862,74.0,1.0,26.364647,0.947,10.826,78.8482,10.816154,0.948,13.6503,90.983,0.0,0.0,0.922,715.0,2.1266854,0.41121885,Americas,Northern America
1451,USA,2015,7.104,58420.7030402533,81.671,76.0,1.1,26.684587,0.956,10.826,78.8694,10.3403425,0.949,12.8624,90.983,0.0,0.004312897,0.92,715.0,2.2686312,0.4123878,Americas,Northern America
1452,USA,2014,7.119,57301.6004243398,81.483,74.0,0.857,26.349636,0.957,10.826,79.0175,9.448165,0.95,12.3954,90.91785,0.0,0.0021736838,0.919,715.0,2.3794491,0.41511607,Americas,Northern America
1453,USA,2011,7.270243,54954.4639140964,80.944,74.0,0.857,24.235033,0.965,10.826,78.82,9.549865,0.951,12.0052,90.983,0.0,0.0,0.913,715.0,2.7827454,0.40937114,Americas,Northern America
1454,URY,2022,6.4939,24426.6593485458,95.207,71.6,2.043,27.858,0.931,8.527,77.335,17.20146,0.92,17.482,91.44025,0.3140666800576923,0.0,0.813,1300.0,2.494,0.402,Americas,Latin America and the Caribbean
1455,URY,2021,6.4736,23257.2564088149,95.603,71.6,2.9,26.51111,0.932,8.527,75.4356,17.672274,0.932,17.482,90.07,0.4847924530384615,0.0,0.809,1300.0,2.494,0.40777358,Americas,Latin America and the Caribbean
1456,URY,2020,6.4314,22073.3748726635,95.515,71.6,2.5,28.367638,0.955,8.551203,78.4298,17.608068,0.948,17.482,90.07,-0.1799591322792452,0.0,0.821,1300.0,2.494,0.40156105,Americas,Latin America and the Caribbean
1457,URY,2019,6.4401,23552.842731429,95.426,71.6,2.1,28.23868,0.961,8.527,77.5085,17.705362,0.952,18.8276,90.07,0.0,0.0,0.821,1300.0,2.409878,0.39676544,Americas,Latin America and the Caribbean
1458,URY,2018,6.2933,23388.12900354,95.334,70.0,1.7,28.55011,0.961,8.650635,77.611,17.97695,0.952,18.8463,90.07,0.0,0.0,0.819,1300.0,2.4128816,0.3968724,Americas,Latin America and the Caribbean
1459,URY,2017,6.3788,23384.7401885795,95.24,70.0,1.7,28.268457,0.961,8.38,77.6247,18.429834,0.951,18.5447,90.07,0.0,0.0,0.819,1300.0,2.393776,0.3946453,Americas,Latin America and the Caribbean
1460,URY,2016,6.454,23041.5052424806,95.144,71.0,1.7,31.508724,0.952,8.527,77.5707,17.249014,0.938,18.7011,90.07,0.0,0.0,0.815,1300.0,2.4989605,0.396955,Americas,Latin America and the Caribbean
1461,URY,2015,6.545,22731.5206296574,95.045,74.0,1.7,26.573511,0.952,8.527,77.4827,17.879137,0.938,16.6639,90.07,0.0,0.0,0.811,1300.0,2.5687997,0.4012877,Americas,Latin America and the Caribbean
1462,URY,2014,6.485,22722.0501071331,94.945,73.0,2.043,26.72979,0.952,8.527,77.3663,17.811272,0.941,15.7673,88.7,0.0,0.0,0.808,1300.0,2.582244,0.40111083,Americas,Latin America and the Caribbean
1463,URY,2011,5.898252,20496.4343642184,94.612,71.6,2.043,25.977016,0.962,8.527,76.9833,17.325851,0.955,15.024,90.07,0.0,0.0,0.794,1300.0,2.5894263,0.42175317,Americas,Latin America and the Caribbean
1464,UZB,2022,6.0143,8073.21043944232,50.634,20.6,3.629,21.935,0.428,9.133,70.645,14.403203,0.379,8.849,97.533,0.1121553127884615,0.0,0.711,206.0,14.833,,Asia,Central Asia
1465,UZB,2021,6.0627,7800.50150063237,50.427,20.6,6.8,22.309181,0.437,9.133,70.8616,14.480699,0.37,8.849,97.533,0.1335882167980769,0.0,0.727,206.0,14.833,,Asia,Central Asia
1466,UZB,2020,6.1788,7407.7276397088,50.416,20.6,5.6,22.069365,0.446,9.133364,70.3309,13.465706,0.366,8.849,97.533,0.1393795202830188,0.0,0.721,206.0,14.833,,Asia,Central Asia
1467,UZB,2019,6.2576,7403.74277976337,50.433,20.6,4.0,22.96959,0.444,9.133,71.3441,14.453225,0.357,8.28,97.533,0.0,0.0,0.726,206.0,14.515069,,Asia,Central Asia
1468,UZB,2018,6.1741,7118.20371242347,50.478,23.0,2.8,22.255274,0.368,9.133,71.1494,13.452737,0.32,8.73,97.533,0.0,0.0,0.72,206.0,14.627327,,Asia,Central Asia
1469,UZB,2017,6.0961,6840.70985995243,50.55,22.0,2.2,20.068346,0.282,9.133,71.0095,13.707837,0.267,8.92,97.533,0.0,0.0,0.715,206.0,14.753026,,Asia,Central Asia
1470,UZB,2016,5.971,6663.94961380895,50.65,21.0,2.1,20.519968,0.167,9.133,70.7548,14.533868,0.141,9.21,97.533,0.0,0.0,0.709,206.0,14.895654,,Asia,Central Asia
1471,UZB,2015,5.987,6401.11516738978,50.75,19.0,1.9,23.355013,0.162,9.133,70.4753,14.071258,0.139,9.2,97.533,0.0,0.0,0.701,206.0,15.064177,,Asia,Central Asia
1472,UZB,2014,6.003,6075.19222413462,50.85,18.0,3.629,21.935,0.162,9.133,70.2343,12.620342,0.146,9.03,97.53333,0.0,0.0,0.698,206.0,15.085535,,Asia,Central Asia
1473,UZB,2011,5.224832,5185.68461969044,51.15,20.6,3.629,21.935,0.156,9.133,69.6487,13.02713,0.133,8.57,97.533,0.0,0.0,0.68,206.0,14.892692,,Asia,Central Asia
1474,VEN,2022,5.2106,,88.201,17.8,,16.926,0.292,,72.062,25.282858,0.374,2.469,83.44537,0.1475640260192307,0.007066713,0.738,2044.0,6.643,,Americas,Latin America and the Caribbean
1475,VEN,2021,4.9255,,88.325,17.8,,16.926,0.285,,70.5536,25.22632,0.364,2.469,83.445,0.4112818849999999,0.01063835,0.691,2044.0,6.643,,Americas,Latin America and the Caribbean
1476,VEN,2020,4.8922,,88.279,17.8,,16.926,0.22,,71.0949,25.976313,0.349,2.469,83.445,0.0849119282509433,0.0,0.695,2044.0,6.643,,Americas,Latin America and the Caribbean
1477,VEN,2019,5.0532,,88.24,17.8,,16.926,0.213,,72.1614,25.807495,0.335,2.1,83.445,0.0,0.2933899,0.721,2044.0,6.684752,,Americas,Latin America and the Caribbean
1478,VEN,2018,4.7066,,88.208,18.0,,16.926,0.234,,71.9788,25.579857,0.362,2.21,83.445,0.0,0.3051065,0.738,2044.0,6.521531,,Americas,Latin America and the Caribbean
1479,VEN,2017,4.8056,,88.183,18.0,,16.926,0.284,,71.943,25.551481,0.418,2.24,83.445,0.0,0.24866319,0.744,2044.0,6.4762874,,Americas,Latin America and the Caribbean
1480,VEN,2016,5.25,,88.165,17.0,,16.926,0.432,,72.0578,26.164682,0.535,2.29,83.445,0.0,0.19842906,0.757,2044.0,6.5517664,,Americas,Latin America and the Caribbean
