code,year,happiness,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini
SEN,2019,4.9808,47.653,,10.0,17.574821,0.848,,68.5258,28.942581,0.852,10.9934,,,0.0,0.513,686.0,14.765963,
SEN,2018,4.6811,47.192,45.0,8.7,15.369864,0.869,4.8641224,68.0966,28.681871,0.864,11.1611,,,0.0,0.512,686.0,14.75741,0.38314784
SEN,2017,4.6311,46.74,45.0,7.0,15.133361,0.861,4.78,67.7503,29.108376,0.868,11.3654,,,0.0,0.509,686.0,14.876188,
SEN,2016,4.535,46.296,45.0,7.2,15.882934,0.859,,67.4969,29.11513,0.859,11.529,,,0.0,0.507,686.0,15.041214,
SEN,2015,4.219,45.862,44.0,7.5,15.290939,0.884,,66.8794,28.735289,0.877,11.8126,,,0.0,0.505,686.0,14.940662,
SEN,2014,3.904,45.436,43.0,,15.166018,0.859,,66.4519,28.77466,0.865,11.9703,,,0.0,0.502,686.0,14.817418,
SEN,2011,4.414183,44.188,,,15.332181,0.857,,65.262,28.863747,0.852,12.1244,,,0.19416152,0.482,686.0,14.259285,0.40285224
SRB,2022,6.1436,,,,,0.872,,,11.987618,0.786,,91.02627,0.44783576196153846,0.0,,,,
SRB,2021,6.178,56.651,,4.1,39.339687,0.86,,74.1923,11.321811,0.773,,,1.4432967094230769,0.0,0.802,,,
SRB,2020,6.0779,56.446,,3.8,38.282158,0.862,9.752607,75.4057,11.669048,0.787,,,0.6248592313396226,0.0,0.804,,,0.34952334
SRB,2019,5.7782,56.26,,2.6,37.968052,0.881,,76.704,12.290047,0.778,7.86,,,0.0,0.811,,10.14162,0.28953245
SRB,2018,5.603,56.092,39.0,2.0,37.207443,0.854,11.210345,76.5115,11.99257,0.76,7.86,,,0.0,0.808,,10.307767,0.30351058
SRB,2017,5.3982,55.942,41.0,1.9,37.341015,0.878,11.15,76.213,11.499222,0.799,0.325,,,0.0,0.802,,10.50003,0.36151898
SRB,2016,5.395,55.81,42.0,2.3,36.332275,0.903,,76.2609,11.469802,0.829,10.5786,,,0.0,0.8,,10.701376,0.38832498
SRB,2015,5.177,55.696,40.0,1.7,35.490643,0.909,,75.8172,11.867793,0.834,11.6904,,,0.0,0.794,,11.00556,0.28515735
SRB,2014,5.123,55.583,41.0,,35.554817,0.909,,75.7234,11.928189,0.841,12.0196,,,0.0,0.788,,11.280404,0.40494144
SRB,2011,4.564279,55.215,,,33.49544,0.938,,74.7717,10.92409,0.911,13.1718,,,0.0,0.777,,12.397309,
SLE,2022,3.1376,,,,10.7008705,0.826,,,26.216002,0.805,,,0.13237735313461538,0.0,,,,
SLE,2021,3.574,43.372,,31.9,12.565496,0.828,,60.0624,26.37519,0.838,,,0.19731038576923077,0.0,0.477,,,
SLE,2020,3.8494,42.923,,31.5,11.550383,0.812,4.8547077,59.7632,26.40156,0.806,,,-0.009940947152830188,0.0,0.475,,,
SLE,2019,3.9264,42.484,,32.2,12.414623,0.79,,60.2549,26.370646,0.796,11.2529,,,0.0,0.48,2526.0,15.469969,
SLE,2018,4.3742,42.055,30.0,32.4,11.755584,0.819,4.6573877,59.7959,26.048365,0.821,11.1969,,,0.0,0.47,2526.0,15.445312,0.35690176
SLE,2017,4.5706,41.636,30.0,32.6,11.046615,0.729,4.52,58.6517,26.257967,0.811,10.9394,,,0.0,0.466,2526.0,15.057902,
SLE,2016,4.709,41.228,30.0,32.0,11.178663,0.741,,58.4045,26.120651,0.814,10.8334,,,0.0,0.457,2526.0,15.171615,
SLE,2015,4.635,40.829,29.0,26.7,10.04017,0.741,,57.189,25.763931,0.814,10.5273,,,0.0,0.453,2526.0,14.847433,
SLE,2014,4.507,40.432,31.0,,9.171663,0.741,,56.3933,25.626036,0.814,10.9548,,,0.0,0.461,2526.0,14.24839,
SLE,2011,3.585802,39.248,,,10.80704,0.765,,54.6198,25.557707,0.832,11.741,,,0.0,0.433,2526.0,15.220001,0.3403024
SGP,2022,6.5867,,,,11.452173,0.896,,,,0.705,,91.97635,0.1762027016346154,0.0,,,,
SGP,2021,6.4802,100.0,,1.7,13.124746,0.896,,82.7545,,0.704,,,0.0773698926576923,0.0,0.939,,,
SGP,2020,6.3765,100.0,,0.7,12.771612,0.894,12.81329,82.861,,0.724,,,-0.01645489153773585,0.0,0.939,,,
SGP,2019,6.3771,100.0,,0.9,13.153737,0.906,,83.7584,,0.713,9.65,,,0.0,0.943,2497.0,5.8047347,
SGP,2018,6.262,100.0,85.0,1.4,13.01396,0.916,12.937873,83.4576,,0.727,7.76,,,0.0,0.94,2497.0,5.772533,
SGP,2017,6.3432,100.0,84.0,1.4,13.989448,0.916,12.9,83.2236,,0.721,7.25,,,0.0,0.935,2497.0,5.6272855,
SGP,2016,6.572,100.0,84.0,1.2,13.309655,0.916,,83.0001,,0.728,7.3,,,0.0,0.934,2497.0,5.6807942,
SGP,2015,6.739,100.0,85.0,1.0,13.139777,0.916,,82.8265,,0.725,7.56,,,0.0,0.93,2497.0,5.745072,
SGP,2014,6.798,100.0,84.0,,13.556554,0.916,,82.6524,,0.727,8.22,93.32065,,0.0,0.928,2497.0,5.675688,
SGP,2011,6.549302,100.0,,,13.105719,0.916,,81.9745,,0.726,7.86,,,0.0,0.915,2497.0,4.991518,
SVK,2022,6.4686,,,,,0.935,,,9.69022,0.927,,89.22221,0.3077879399038462,0.0,,,,
SVK,2021,6.3907,53.82,,1.8,35.647713,0.924,,74.9101,8.627204,0.905,,,0.9678667470192307,0.0,0.848,,,
SVK,2020,6.3309,53.76,,1.6,34.970203,0.921,9.799783,77.0054,9.500319,0.903,,,0.29786424776415094,0.0,0.857,,,
SVK,2019,6.2806,53.729,,1.1,34.651752,0.925,,77.6851,9.987126,0.914,9.31,,,0.0,0.862,824.0,6.3187532,0.23232324
SVK,2018,6.1976,53.726,50.0,0.8,34.22225,0.926,10.101996,77.264,9.963084,0.9,9.43,,,0.0,0.859,824.0,6.278058,0.24970147
SVK,2017,6.1734,53.751,50.0,0.9,34.201836,0.936,10.38,77.219,8.815889,0.927,9.55,,,0.0,0.856,824.0,6.25635,0.23237751
SVK,2016,6.098,53.806,51.0,0.9,33.30618,0.938,,77.2146,9.04842,0.929,9.66,,,0.0,0.854,824.0,6.3430376,0.25167745
SVK,2015,6.078,53.889,51.0,1.1,32.73697,0.941,,76.6493,9.622721,0.935,9.8,,,0.0,0.851,824.0,6.5554194,0.26491657
SVK,2014,5.995,54.0,50.0,,32.079483,0.941,,76.847,9.992707,0.933,10.0166,,,0.0,0.849,824.0,6.7015977,0.26106635
SVK,2011,5.656836,54.42,,,29.138021,0.96,,76.0166,8.747582,0.948,10.412,,,0.0,0.844,824.0,7.508096,0.26538378
SVN,2022,6.6499,,,,,0.953,,,11.3631315,0.923,,84.84099,0.17592811159038463,0.0,,,,
SVN,2021,6.6301,55.427,,0.9,37.754894,0.911,,80.6904,10.226119,0.859,,,0.2848168100673077,0.0,0.918,,,
SVN,2020,6.4607,55.118,,0.6,37.56001,0.926,11.370939,80.4409,10.832737,0.87,,,0.433807581,0.0,0.913,,,0.24031529
SVN,2019,6.3634,54.822,,0.5,37.329544,0.962,,81.6042,11.284699,0.922,13.9658,,,0.0,0.921,1162.0,4.443596,0.24384232
SVN,2018,6.1177,54.541,60.0,0.5,37.518078,0.964,11.61505,81.3581,11.157552,0.931,12.7934,,,0.0,0.917,1162.0,4.411978,0.24633364
SVN,2017,5.9476,54.273,61.0,0.6,37.352383,0.964,11.61,81.0714,10.5933485,0.933,14.2857,,,0.0,0.913,1162.0,4.378902,0.24219307
SVN,2016,5.758,54.02,61.0,0.8,37.6744,0.967,,81.1577,10.57404,0.936,14.2867,,,0.0,0.91,1162.0,4.502868,0.24757937
SVN,2015,5.768,53.781,60.0,0.9,37.61555,0.965,,80.8218,10.913231,0.94,14.7524,,,0.0,0.903,1162.0,4.684927,0.25408465
SVN,2014,5.848,53.557,58.0,,37.48991,0.966,,80.9406,11.316364,0.942,14.3636,88.68102,,0.0,0.902,1162.0,4.7430615,0.25657535
SVN,2011,5.922324,52.883,,,37.646614,0.969,,79.9905,10.519038,0.947,15.4581,,,0.0,0.892,1162.0,5.044056,0.24868034
SOM,2018,4.6679,44.971,10.0,,2.9421732,0.184,,56.3754,26.422602,0.346,14.807,,,15.767855,,282.0,17.127485,
SOM,2017,4.9815,44.391,9.0,,2.483921,0.222,,55.6536,26.882019,0.391,14.8685,,,13.892417,,282.0,16.939566,
SOM,2016,5.151,43.816,10.0,,2.1105287,0.196,,55.0444,26.935358,0.377,14.8291,,,14.510754,,282.0,17.016647,
SOM,2015,5.44,43.245,8.0,,1.3483882,0.152,,54.857,26.78306,0.344,15.026,,,9.176172,,282.0,16.99739,
OWID_SML,2015,5.057,,,,,0.671,,,,0.701,,,,,,,,
OWID_SML,2014,5.057,,,,,0.671,,,,0.701,,,,,,,,
OWID_SML,2011,4.690952,,,,,0.629,,,,0.68,,,,,,,,
ZAF,2022,5.2746,,,,,0.843,,,18.121729,0.818,,,0.1599342756923077,0.0,,,,
ZAF,2021,5.1939,67.847,,9.0,27.848778,0.838,,62.341,17.853579,0.824,,,0.8416267282692308,0.20709771,0.713,,,
ZAF,2020,4.9564,67.354,,8.0,25.35494,0.836,5.603404,65.2522,18.182276,0.816,,,0.24666271462264153,0.0,0.727,,,
ZAF,2019,4.8141,66.856,,7.5,27.03328,0.837,,66.175,19.134817,0.823,23.4856,,,0.0,0.736,495.0,6.4122596,
ZAF,2018,4.7222,66.355,43.0,6.9,27.025719,0.839,5.570013,65.6743,18.36637,0.845,24.3895,,,0.0017439944,0.726,495.0,6.4873023,
ZAF,2017,4.724,65.85,43.0,,26.712599,0.829,5.11,65.402,18.28308,0.835,25.8377,,,0.0,0.72,495.0,6.635029,
ZAF,2016,4.829,65.341,45.0,,26.818834,0.879,,64.7469,18.82985,0.862,25.3077,,,0.0,0.719,495.0,6.7378535,
ZAF,2015,4.459,64.828,44.0,,26.980518,0.879,,63.9499,18.84238,0.863,25.5519,,,0.0,0.716,495.0,6.8395615,
ZAF,2014,4.642,64.312,44.0,,26.443398,0.879,,63.3796,17.954317,0.858,25.2779,92.51729,,0.0,0.712,495.0,6.864475,0.6302607
ZAF,2011,5.10052,62.746,,,24.639748,0.892,,60.6507,17.321835,0.863,24.4307,,,0.0,0.686,495.0,6.6129847,
KOR,2022,5.9511,,,,,0.953,,,12.7978735,0.92,,88.91566,0.3023392247653846,0.0,,,,
KOR,2021,5.9351,81.414,,0.8,29.87857,0.957,,83.6978,13.189227,0.937,,,0.04085929965384615,0.0,0.925,,,
KOR,2020,5.8455,81.414,,0.7,27.740856,0.959,11.684028,83.6089,12.853226,0.934,,,-0.0007661551056603772,0.0,0.922,,,
KOR,2019,5.8724,81.43,,0.6,27.234148,0.959,,83.6557,13.095931,0.933,21.1625,,,0.0,0.923,1274.0,7.0343895,
KOR,2018,5.8947,81.459,57.0,0.5,26.688515,0.962,12.247689,83.3427,12.579238,0.941,21.272,,,0.0,0.919,1274.0,6.9229546,
KOR,2017,5.8749,81.503,54.0,0.5,25.352396,0.961,12.24,83.2855,12.667176,0.939,19.3101,,,0.0,0.916,1274.0,6.8672976,
KOR,2016,5.838,81.562,53.0,0.5,24.741642,0.949,,82.9259,13.250403,0.893,20.4869,,,0.0,0.912,1274.0,6.863889,0.31404856
KOR,2015,5.835,81.634,54.0,0.5,23.736973,0.949,,82.5605,13.052048,0.893,21.2004,,,0.0,0.909,1274.0,6.9082522,
KOR,2014,5.984,81.707,55.0,,23.37991,0.955,,82.3781,12.7143135,0.891,22.421,91.31426,,0.0,0.906,1274.0,6.8047466,0.31192905
KOR,2011,5.643442,81.923,,,23.176025,0.96,,81.2098,11.934367,0.905,27.8899,,,0.0,0.896,1274.0,6.223969,
SSD,2019,2.8166,19.899,,63.0,,0.096,,55.912,28.30591,0.193,6.69,,,5.599331,0.393,900.0,13.24584,
SSD,2018,2.8526,19.615,13.0,63.7,,0.077,2.5113463,55.9495,28.447786,0.139,6.65,,,10.851025,0.395,900.0,13.080122,
SSD,2017,3.2542,19.346,12.0,65.4,,0.062,2.28,55.3094,28.754974,0.126,6.41,,,11.484083,0.395,900.0,12.946877,
SSD,2016,3.591,19.092,11.0,,,0.082,,55.5437,28.887613,0.143,6.48,,,11.530694,0.402,900.0,13.126133,0.44144127
SSD,2015,3.832,18.852,15.0,,,0.113,,55.5665,28.45577,0.181,6.41,,,9.862162,0.412,900.0,13.155696,
ESP,2022,6.4362,,,,,0.977,,,15453.0,0.955,,87.27211,0.27693687892307695,0.0,,,,
ESP,2021,6.4763,81.056,,1.8,38.94876,0.971,,83.01,14.289119,0.942,,,0.18881755476153844,0.0,0.905,,,
ESP,2020,6.4907,80.81,,2.0,37.55958,0.971,10.514696,82.2892,14.711333,0.946,,,0.4353211234188679,0.0,0.899,,,0.3486563
ESP,2019,6.4009,80.565,,1.8,35.31597,0.976,,83.5321,14.583291,0.958,5.28,,,0.0,0.908,636.0,2.6873534,0.34305838
ESP,2018,6.3541,80.321,58.0,1.7,35.323322,0.972,10.662965,83.1436,14.180961,0.952,5.38,,,0.0,0.901,636.0,2.6840222,0.3471895
ESP,2017,6.3099,80.08,57.0,1.4,34.566517,0.972,10.78,83.0295,15.049897,0.948,5.77,,,0.03434643,0.897,636.0,2.648985,0.34654546
ESP,2016,6.403,79.84,58.0,1.3,34.34127,0.975,,83.0411,14.596035,0.952,5.54,,,0.0,0.895,636.0,2.7695692,0.35759893
ESP,2015,6.361,79.602,58.0,1.1,34.631184,0.971,,82.6464,14.811069,0.952,5.64,,,0.0,0.889,636.0,2.9491704,0.3618142
ESP,2014,6.329,79.366,60.0,,34.729828,0.97,,82.858,14.683833,0.958,6.21,91.14768,,0.0,0.884,636.0,3.0395765,0.36054415
ESP,2011,6.761248,78.673,,,32.08976,0.981,,82.1974,14.716698,0.963,5.1,,,0.0,0.872,636.0,3.2417498,0.35698605
LKA,2022,4.4416,,,,7.3918586,0.695,,,26.444489,0.686,,,0.09227037445192308,0.0,,,,
LKA,2021,4.3622,18.86,,1.2,7.535049,0.66,,76.3991,26.601728,0.639,,,0.4222907210555769,0.0,0.782,,,
LKA,2020,4.325,18.713,,1.1,7.884761,0.649,8.462184,76.3929,26.989586,0.667,,,-0.010528584935849059,0.0,0.78,,,
LKA,2019,4.327,18.585,,0.9,11.086121,0.753,,76.0084,26.895887,0.777,12.8878,,,1.1778474,0.778,1712.0,10.097352,0.37663776
LKA,2018,4.3659,18.476,38.0,0.7,11.318004,0.799,8.374124,75.748,26.364687,0.839,13.2443,,,0.0,0.776,1712.0,10.296928,
LKA,2017,4.4706,18.384,38.0,0.6,11.768131,0.741,8.3,75.4035,26.739088,0.788,13.6742,,,0.0,0.771,1712.0,10.448991,
LKA,2016,4.44,18.311,36.0,0.6,11.564334,0.736,,75.3314,27.213982,0.788,14.1734,,,0.0,0.767,1712.0,10.594726,0.39345774
LKA,2015,4.415,18.256,37.0,0.7,11.8517885,0.688,,74.9275,26.65773,0.733,14.6994,,,0.0,0.764,1712.0,10.779699,
LKA,2014,4.271,18.218,38.0,,9.886314,0.608,,74.6508,26.595484,0.599,12.7173,,,0.0,0.76,1712.0,11.015696,
LKA,2011,4.25961,18.211,,,11.016177,0.551,,73.38,26.48091,0.551,17.8453,,,0.0,0.744,1712.0,12.1783495,
SDN,2017,4.1387,34.37,16.0,15.4,5.110975,0.179,4.42,65.4447,27.732122,0.256,4.8,,,1.1922374,0.514,250.0,16.05932,
SDN,2016,4.139,34.121,14.0,14.4,4.691163,0.124,,64.7801,27.777704,0.207,4.84,,,4.8784614,0.511,250.0,16.147947,
SDN,2015,4.139,33.894,12.0,13.4,6.0234895,0.126,,64.6587,27.634758,0.208,4.89,,,6.6070805,0.508,250.0,16.283182,
SDN,2014,4.55,33.689,11.0,,5.650102,0.12,,64.2691,27.498863,0.204,4.99,,,5.137387,0.504,250.0,16.44932,0.34243196
SDN,2011,4.424363,33.207,,,5.465129,0.103,,63.2463,26.984283,0.193,5.28,,,2.1266935,0.487,,16.850676,
SUR,2015,6.269,66.056,36.0,,16.477304,0.853,,70.8003,26.23765,0.881,25.9135,,,0.0,0.744,2331.0,8.127274,
SUR,2014,6.269,66.089,36.0,,16.513662,0.853,,69.7824,26.094582,0.881,25.9423,,,0.0,0.736,2331.0,8.021339,
SWE,2022,7.3952,,,,,0.989,,,4.5006466,0.966,,90.74711,0.1649899490553846,0.0,,,,
SWE,2021,7.3843,88.238,,1.4,42.976173,0.988,,82.9833,3.6912773,0.966,,,0.075395486225,0.0,0.947,,,
SWE,2020,7.3627,87.977,,1.3,42.8124,0.988,11.580874,82.4274,5.4424205,0.966,,,0.22997351729056603,0.0,0.942,,,0.28871885
SWE,2019,7.3535,87.708,,1.2,43.327892,0.988,,83.0524,4.0332904,0.967,12.3731,,,0.0,0.947,624.0,0.81253004,0.29305574
SWE,2018,7.3433,87.431,85.0,1.2,44.25993,0.988,11.709058,82.5326,4.2189527,0.967,12.6869,,,0.0,0.942,624.0,0.8295296,0.2997419
SWE,2017,7.3145,87.146,84.0,1.0,44.509754,0.987,11.67,82.4382,3.7798393,0.97,12.4964,,,0.04971073,0.941,624.0,0.8137726,0.28774604
SWE,2016,7.284,86.852,88.0,1.0,44.49973,0.988,,82.3391,4.110294,0.972,12.151,,,0.0,0.939,624.0,0.8573039,0.29562175
SWE,2015,7.291,86.553,89.0,0.8,43.02177,0.989,,82.1834,4.612466,0.974,13.0223,,,0.0,0.937,624.0,0.9191235,0.29210192
SWE,2014,7.364,86.247,87.0,,42.589386,0.991,,82.2233,4.8815,0.977,12.284,89.48621,,0.0,0.935,624.0,1.0345597,0.28389722
SWE,2011,7.379463,85.297,,,42.370106,0.991,,81.7581,4.5898585,0.976,11.9985,,,0.0,0.911,624.0,1.4934874,0.2760662
CHE,2022,7.2401,,,,,0.984,,,7.114407,0.958,,85.48174,0.23440679605192308,0.0,,,,
CHE,2021,7.5116,73.996,,0.6,28.611542,0.984,,83.9872,5.452701,0.958,,,0.13254545387307692,0.0,0.962,,,
CHE,2020,7.5715,73.915,,0.5,28.252186,0.981,10.933773,83.067,6.6846256,0.955,,,0.30172804193773584,0.0,0.956,,,
CHE,2019,7.5599,73.849,,0.5,27.847593,0.985,,83.7802,6.3426747,0.962,9.83,,,0.0,0.962,1537.0,2.3141341,
CHE,2018,7.4802,73.797,85.0,0.7,27.373043,0.985,11.112429,83.5615,6.86177,0.962,9.88,,,0.0,0.959,1537.0,2.2961688,0.3314105
CHE,2017,7.4873,73.761,85.0,0.8,27.905273,0.985,11.13,83.4125,5.968842,0.962,10.3683,,,0.0,0.957,1537.0,2.2633636,0.32676333
CHE,2016,7.494,73.739,86.0,1.3,27.166899,0.985,,83.4452,5.9876904,0.962,9.76,,,0.0,0.956,1537.0,2.4912755,0.33042452
CHE,2015,7.509,73.718,86.0,1.5,27.172234,0.985,,82.8468,6.475889,0.962,10.5012,,,0.0,0.954,1537.0,2.8014615,0.32306957
CHE,2014,7.587,73.696,86.0,,26.391132,0.982,,83.0849,6.31864,0.957,10.0112,,,0.0,0.952,1537.0,2.9782465,0.3252566
CHE,2011,7.498953,73.631,,,26.429737,0.983,,82.5707,6.394666,0.958,10.5108,,,0.0,0.943,1537.0,3.323306,0.3171362
SYR,2018,3.4619,54.162,13.0,,,0.046,,70.145,20.305826,0.068,2.1,,,111.07166,0.58,252.0,11.006091,
SYR,2017,3.4619,53.5,14.0,,,0.044,,68.4811,19.76837,0.068,1.98,,,202.32446,0.572,252.0,9.828341,
SYR,2016,3.462,52.835,13.0,,,0.044,,65.9933,20.059847,0.066,1.83,,,282.36282,0.56,252.0,8.699122,
SYR,2015,3.069,52.168,18.0,,,0.041,,65.1239,19.619108,0.064,1.95,,,305.19894,0.556,252.0,7.744206,
SYR,2014,3.006,51.5,20.0,,,0.042,,63.1529,19.73269,0.065,2.06,,,378.22897,0.553,252.0,7.3492303,
SYR,2011,4.735339,54.58,,,,0.108,,73.3053,18.301943,0.115,1.8,,,19.071096,0.691,252.0,12.696295,
TWN,2022,6.5354,,,,,0.962,,,,0.933,,90.77282,0.2581718553846154,0.0,,,,
TWN,2021,6.5125,,,,,0.956,,81.0073,,0.931,,,0.02128756376923077,0.0,,,,
TWN,2020,6.5844,,,,,0.956,,80.8924,,0.931,,,-0.0682831510754717,0.0,,,,
TWN,2019,6.4554,,,,,0.96,,80.6505,,0.946,,,,0.0,,,6.57955,
TWN,2018,6.4462,,63.0,,,0.961,,80.5344,,0.946,,,,0.0,,,6.6038055,
TWN,2017,6.4406,,63.0,,,0.964,,80.1316,,0.946,,,,0.0,,,6.6393404,
TWN,2016,6.422,,61.0,,,0.959,,79.7716,,0.946,,,,0.0,,,6.952408,0.31482714
TWN,2015,6.379,,62.0,,,0.956,,79.9471,,0.943,,,,0.0,,,7.2664537,
TWN,2014,6.298,,61.0,,,0.953,,79.5875,,0.943,,90.87318,,0.0,,,7.294722,
TWN,2011,5.987677,,,,,0.96,,78.9813,,0.94,,,,0.0,,,6.9192195,
TJK,2022,5.3298,,,,19.540518,0.165,,,1.3674227,0.204,,95.91666,0.08975931666730769,0.7836999,,,,
TJK,2021,5.3771,27.726,,,19.456646,0.164,,71.5942,0.6498899,0.215,,,0.14659497453846154,0.46153477,0.685,,,
TJK,2020,5.4662,27.506,,,18.290098,0.176,6.785475,67.9942,0.00563248,0.207,,,0.2596986983018868,0.0,0.664,,,
TJK,2019,5.5557,27.309,,,19.93174,0.183,,70.8674,0.67755383,0.199,5.32,,,0.0,0.676,691.0,15.940316,
TJK,2018,5.4673,27.134,25.0,,20.620892,0.193,7.721502,70.3532,0.4692203,0.202,5.29,,,0.043820582,0.671,691.0,16.065748,
TJK,2017,5.3525,26.982,21.0,,20.436415,0.191,7.67,69.9047,0.73165005,0.213,5.29,,,0.0,0.665,691.0,16.26487,
TJK,2016,5.041,26.851,25.0,,20.587698,0.162,,69.5493,1.2627428,0.198,5.38,,,0.0,0.66,691.0,16.357803,
TJK,2015,4.996,26.742,26.0,,22.0,0.182,,69.3059,0.52312,0.25,5.19,,,0.0,0.657,691.0,16.536207,0.33995718
TJK,2014,4.786,26.655,23.0,,22.8,0.233,,69.0693,-0.2979301,0.302,5.11,,,0.0,0.656,691.0,16.637512,
TJK,2011,4.613789,26.521,,,19.398716,0.281,,68.1485,0.16429885,0.344,5.06,,,0.35967433,0.635,691.0,16.95476,
TZA,2022,3.6938,,,,11.210762,0.839,,,22.918297,0.785,,,0.19804985886538462,0.00152677,,,,
TZA,2021,3.7024,35.954,,26.3,10.712074,0.78,,66.2007,22.982767,0.698,,,0.3530958990384615,0.022016618,0.549,,,
TZA,2020,3.6232,35.227,,25.8,11.574074,0.732,4.4849176,66.4077,22.933569,0.657,,,0.10679917007547171,0.04051567,0.548,,,
TZA,2019,3.4762,34.5,,24.4,11.031519,0.733,,66.9885,23.304514,0.674,8.15,,,0.013361708,0.548,1071.0,13.911116,
TZA,2018,3.2307,33.776,36.0,24.9,11.699063,0.748,4.474151,66.5346,22.823593,0.689,8.04,,,0.0,0.538,1071.0,13.855004,0.4049123
TZA,2017,3.3035,33.053,36.0,25.6,11.84092,0.76,4.82,65.9987,23.346632,0.707,8.15,,,0.0017772394,0.528,1071.0,13.713469,
TZA,2016,3.349,32.333,32.0,24.8,11.386381,0.762,,65.3862,23.208307,0.71,8.32,,,0.0018381743,0.524,1071.0,13.698663,
TZA,2015,3.666,31.617,30.0,20.6,10.492496,0.767,,64.6507,23.215796,0.749,8.23,,,0.0,0.52,1071.0,13.69836,
TZA,2014,3.781,30.904,31.0,,11.363797,0.753,,63.8733,22.951416,0.754,8.25,,,0.0,0.515,1071.0,13.52999,
TZA,2011,3.800163,28.798,,,9.87706,0.782,,61.0492,22.825401,0.772,9.32,,,0.0,0.499,1071.0,12.545111,0.3778315
THA,2022,5.843,,,,,0.318,,,26.370127,0.386,,90.5188,0.3210053689423077,0.06415887,,,,
THA,2021,5.8912,52.163,,1.3,16.232868,0.318,,78.7154,26.46472,0.381,,,0.2289562908846154,0.067038074,0.8,,,0.35115325
THA,2020,5.9847,51.43,,1.1,16.691965,0.313,8.68309,79.2739,27.004997,0.361,,,0.0024603964716981134,0.06435757,0.802,,,0.34985816
THA,2019,5.9988,50.692,,0.8,17.15763,0.369,,78.9751,27.099691,0.446,7.95,,,0.077130444,0.804,1622.0,7.889034,0.34855723
THA,2018,6.008,49.949,36.0,0.7,17.448473,0.356,8.855771,78.6622,26.450584,0.361,7.9,,,0.085761115,0.795,1622.0,7.8760853,0.36412174
THA,2017,6.0723,49.2,37.0,0.7,17.260458,0.324,8.64,78.3939,26.500832,0.346,7.49,,,0.05923986,0.79,1622.0,7.86321,0.36528754
THA,2016,6.424,48.448,35.0,0.7,17.791197,0.349,,78.0489,26.949905,0.37,7.59,,,0.06939819,0.785,1622.0,7.9720407,0.3689063
THA,2015,6.474,47.694,38.0,0.7,18.68623,0.343,,77.7166,26.804937,0.374,7.15,,,0.11949741,0.781,1622.0,8.167168,0.35987332
THA,2014,6.455,46.943,38.0,,18.219446,0.362,,77.4153,26.404802,0.4,6.87,88.7814,,0.14007816,0.778,1622.0,8.407334,0.37032664
THA,2011,5.80368,44.698,,,18.610197,0.67,,76.4212,25.740616,0.654,7.17,,,0.40167162,0.743,1622.0,9.524885,0.37459034
TGO,2022,4.1374,,,,,0.723,,,27.01655,0.717,,,0.2327951064423077,0.6667646,,,,
TGO,2021,4.1123,43.358,,19.4,,0.723,,61.6194,27.747223,0.72,,,0.2910734665384615,0.0,0.539,,,
TGO,2020,4.1068,42.8,,18.8,,0.723,5.9727387,61.035,27.425814,0.741,,,0.08615597066037736,0.0,0.535,,,
TGO,2019,4.1872,42.248,,17.2,13.155188,0.622,,60.9011,27.520218,0.653,14.8097,,,0.0,0.535,1168.0,14.80089,
TGO,2018,4.0849,41.702,30.0,16.9,12.709543,0.618,5.709833,60.244,27.160667,0.649,14.8774,,,0.0,0.528,1168.0,14.75336,0.42534238
TGO,2017,3.9985,41.162,32.0,15.8,13.042228,0.625,5.57,60.1544,27.413996,0.658,15.3976,,,0.0,0.524,1168.0,14.668367,
TGO,2016,3.495,40.628,32.0,16.3,13.958197,0.665,,59.5501,27.481936,0.705,15.9711,,,0.0,0.518,1168.0,14.477468,
TGO,2015,3.303,40.1,32.0,16.1,14.048378,0.66,,59.3958,27.191729,0.696,16.6917,,,0.0,0.514,1168.0,14.359933,0.4305614
TGO,2014,2.839,39.579,29.0,,13.63686,0.655,,58.8534,27.03958,0.693,17.4088,,,0.0,0.505,1168.0,14.165063,
TGO,2011,3.007487,38.032,,,11.83755,0.666,,57.9246,27.138361,0.697,18.1197,,,0.0,0.487,1168.0,14.230964,0.46020582
TTO,2019,6.1919,53.187,,,18.39057,0.909,,74.2279,26.444878,0.9,8.28,,,0.0,0.821,2200.0,7.2388487,
TTO,2018,6.1919,53.184,41.0,,17.65656,0.907,9.115808,73.8018,26.076899,0.9,8.5,,,0.0,0.815,2200.0,7.098284,
TTO,2017,6.1919,53.205,41.0,,,0.898,9.13,74.2301,26.37192,0.895,8.96,,,0.0,0.817,2200.0,7.047516,
TTO,2016,6.168,53.25,35.0,,,0.914,,74.281,26.653877,0.905,9.23,,,0.0,0.815,2200.0,7.1767187,
TTO,2015,6.168,53.319,39.0,,,0.907,,74.5032,26.420546,0.905,9.54,,,0.0,0.816,2200.0,7.2707014,
TTO,2014,6.168,53.413,38.0,,,0.905,,74.2152,26.267885,0.902,9.83,94.59459,,0.0,0.809,2200.0,7.182862,
TTO,2011,6.262625,53.836,,,,0.902,,73.2779,26.392202,0.899,9.2,,,0.0,0.794,2200.0,6.716805,
