code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
BOL,2015,5.822,7825.76674838841,68.393,34.0,,31.295744,0.766,,67.3182,20.933432,0.849,7.2,,,0.0,0.69,1146.0,9.238796,0.46732494,Americas,Latin America and the Caribbean
BOL,2014,5.89,7581.59842759216,68.047,35.0,,33.69941,0.756,,67.1632,20.513987,0.843,7.04,,,0.0,0.684,1146.0,9.385104,0.47830656,Americas,Latin America and the Caribbean
BOL,2011,5.633493,6724.30067260437,66.874,,,28.87705,0.759,,66.5337,20.523815,0.851,7.05,,,0.0,0.668,1146.0,9.756761,0.46080953,Americas,Latin America and the Caribbean
BIH,2022,5.6325,16737.1110588204,,,,,0.782,,,11.637616,0.812,,92.41127,0.4167702557692307,0.0,,,,,Europe,Southern Europe
BIH,2021,5.768,15893.0471661483,49.425,,3.1,36.523735,0.788,,75.3003,10.760398,0.821,,,1.1346278334615385,0.0,0.78,,,,Europe,Southern Europe
BIH,2020,5.8131,14587.4698636656,49.02,,2.8,36.707016,0.797,7.801883,76.2254,11.114934,0.821,,,0.6271066892452831,0.0,0.781,,,,Europe,Southern Europe
BIH,2019,5.6741,14851.6364993188,48.626,,1.9,37.333355,0.809,,77.2412,11.3685875,0.828,8.25,,,0.0,0.783,1028.0,12.3605795,,Europe,Southern Europe
BIH,2018,5.3865,14267.5081989658,48.245,38.0,1.5,37.505783,0.789,8.638537,77.0926,11.184213,0.81,8.18,,,0.0,0.776,1028.0,12.450942,,Europe,Southern Europe
BIH,2017,5.1294,13582.1736974909,47.876,38.0,1.3,37.37167,0.831,8.64,76.9349,10.610112,0.856,8.07,,,0.0,0.772,1028.0,12.570164,,Europe,Southern Europe
BIH,2016,5.182,13000.6063406587,47.518,39.0,1.8,37.11854,0.834,,76.8083,10.747967,0.856,8.13,,,0.0,0.77,1028.0,12.916541,,Europe,Southern Europe
BIH,2015,5.163,12437.485132958,47.173,38.0,1.5,37.226704,0.835,,76.1819,10.968231,0.858,8.33,,,0.0,0.761,1028.0,13.349511,,Europe,Southern Europe
BIH,2014,4.949,11766.9676044039,46.84,39.0,,37.77253,0.839,,75.6586,11.393565,0.865,8.2,,,0.0,0.756,1028.0,13.553877,,Europe,Southern Europe
BIH,2011,4.857435,10933.0328318661,45.878,,,38.415115,0.831,,77.0069,10.606507,0.868,8.35,,,0.0,0.732,1028.0,14.163131,0.33030185,Europe,Southern Europe
BWA,2022,3.4353,15518.6510452679,,,,,0.832,,,21.776207,0.835,,,0.1893835857884615,0.0,,,,,Africa,Sub-Saharan Africa
BWA,2021,3.4711,14906.8978448412,71.56,,26.7,,0.867,,61.1409,21.456331,0.852,,,0.6209743915384615,0.0,0.693,,,,Africa,Sub-Saharan Africa
BWA,2020,3.4665,13545.0474160116,70.877,,25.4,,0.913,5.0830455,65.6471,22.030394,0.885,,,-0.0337497508113207,0.0,0.713,,,,Africa,Sub-Saharan Africa
BWA,2019,3.4789,15117.6843172752,70.172,,23.7,,0.92,,65.4636,23.395956,0.888,20.2166,,,0.0,0.717,416.0,8.91193,,Africa,Sub-Saharan Africa
BWA,2018,3.4884,14961.8311652622,69.446,61.0,23.1,,0.911,5.074523,65.4224,22.618332,0.874,22.059,,,0.0,0.716,416.0,8.97716,,Africa,Sub-Saharan Africa
BWA,2017,3.5898,14656.772988721,68.7,61.0,22.8,23.942825,0.909,5.27,66.7526,21.769976,0.876,22.3226,,,0.0,0.722,416.0,9.08747,,Africa,Sub-Saharan Africa
BWA,2016,3.766,14373.3387418667,67.933,60.0,21.5,21.65213,0.913,,65.4644,23.088524,0.875,22.9024,,,0.0,0.713,416.0,9.224107,,Africa,Sub-Saharan Africa
BWA,2015,3.974,13682.1997756941,67.155,63.0,18.4,25.464602,0.919,,63.8183,23.172028,0.883,24.5486,,,0.0,0.702,416.0,9.31149,0.5332503,Africa,Sub-Saharan Africa
BWA,2014,4.332,14664.7846875238,66.368,63.0,,27.077436,0.913,,62.6076,21.53019,0.877,25.3485,,,0.0,0.696,416.0,9.348828,,Africa,Sub-Saharan Africa
BWA,2011,4.580534,13250.0847313911,63.865,,,24.046259,0.916,,60.5302,21.382528,0.886,29.086,,,0.0,0.669,416.0,9.186937,,Africa,Sub-Saharan Africa
BRA,2022,6.1246,15093.4651170661,,,,,0.603,,,24.793844,0.638,,85.32112,0.2375930001923077,0.6873698,,,,,Americas,Latin America and the Caribbean
BRA,2021,6.2928,14735.5817830152,87.317,,9.9,32.62684,0.627,,72.7504,24.974958,0.633,,,0.6114148384615384,1.0843283,0.754,,,0.52916694,Americas,Latin America and the Caribbean
BRA,2020,6.3301,14109.7639690445,87.073,,7.3,30.452463,0.658,7.8728395,74.0089,25.19353,0.669,,,0.2355734202735849,1.1552733,0.758,,,0.4888038,Americas,Latin America and the Caribbean
BRA,2019,6.3756,14685.1278924674,86.824,,3.5,32.536087,0.663,,75.3379,25.529772,0.685,6.41,,,0.72385454,0.766,1761.0,4.276102,0.5348577,Americas,Latin America and the Caribbean
BRA,2018,6.2998,14619.5911298271,86.569,35.0,1.6,32.63798,0.784,7.774814,75.1095,25.092684,0.775,6.51,,,1.1286285,0.764,1761.0,4.3140564,0.53870946,Americas,Latin America and the Caribbean
BRA,2017,6.4189,14477.8617680601,86.309,37.0,1.7,32.25275,0.818,7.63,74.8266,25.38148,0.826,6.19,,,1.3433733,0.759,1761.0,4.313018,0.5333405,Americas,Latin America and the Caribbean
BRA,2016,6.635,14402.4940082453,86.042,40.0,1.8,32.18765,0.841,,74.4415,25.56431,0.848,5.67,,,0.040123835,0.755,1761.0,4.4037704,0.53342843,Americas,Latin America and the Caribbean
BRA,2015,6.952,15011.5771943529,85.77,38.0,1.9,32.008938,0.864,,74.3325,25.683771,0.876,5.6,,,0.031678233,0.753,1761.0,4.475354,0.51930827,Americas,Latin America and the Caribbean
BRA,2014,6.983,15695.6431041785,85.492,43.0,,31.758158,0.863,,74.3058,25.171959,0.877,5.4,87.41514,,0.0,0.754,1761.0,4.63632,0.5203314,Americas,Latin America and the Caribbean
BRA,2011,6.697499,15271.4693518003,84.631,,,33.26633,0.875,,73.3432,24.892756,0.879,5.19,,,0.015641928,0.728,1761.0,5.4616246,0.5294759,Americas,Latin America and the Caribbean
BGR,2022,5.4661,26961.1060848386,,,,,0.906,,,12.2200165,0.902,,87.09793,0.5281084881538461,0.0,,,,,Europe,Eastern Europe
BGR,2021,5.3709,24386.0123095059,76.025,,3.5,,0.844,,71.798,11.667403,0.874,,,1.7347449271923077,0.0,0.795,,,,Europe,Eastern Europe
BGR,2020,5.2655,22466.7642609023,75.686,,2.9,30.2812,0.866,8.687309,73.6453,12.335079,0.858,,,0.7219924521981131,0.0,0.802,,,0.40523154,Europe,Eastern Europe
BGR,2019,5.1015,23254.628195937,75.347,,2.4,30.154192,0.851,,75.0624,12.638382,0.854,6.5,,,0.0,0.81,608.0,8.5033045,0.40271384,Europe,Eastern Europe
BGR,2018,5.011,22195.8671431114,75.008,42.0,1.9,29.455845,0.851,9.80042,74.8983,12.050331,0.852,6.6,,,0.0,0.809,608.0,8.572876,0.412841,Europe,Eastern Europe
BGR,2017,4.9331,21457.9019850147,74.669,43.0,2.1,29.64331,0.863,10.29,74.7992,11.647244,0.855,6.65,,,0.0,0.808,608.0,8.648155,0.40379047,Europe,Eastern Europe
BGR,2016,4.714,20732.4375979624,74.329,41.0,2.4,28.968315,0.859,,74.8336,12.041663,0.86,6.57,,,0.0,0.809,608.0,8.77132,0.40591064,Europe,Eastern Europe
BGR,2015,4.217,19982.7297814426,73.99,41.0,1.9,28.690702,0.861,,74.6325,12.052497,0.87,6.77,,,0.0,0.809,608.0,8.905413,0.38567346,Europe,Eastern Europe
BGR,2014,4.218,19203.1931673269,73.651,43.0,,28.234015,0.875,,74.4824,11.879063,0.882,7.13,,,0.0,0.807,608.0,9.113706,0.37418568,Europe,Eastern Europe
BGR,2011,3.889474,18662.8768195386,72.638,,,25.320269,0.888,,74.1895,10.929778,0.903,7.9,,,0.0,0.794,608.0,9.819859,0.34278607,Europe,Eastern Europe
BFA,2022,4.6376,2158.8585157544,,,,,0.745,,,28.589346,0.775,,,0.246303530576923,11.444945,,,,,Africa,Sub-Saharan Africa
BFA,2021,4.6705,2176.0933547614,31.24,,21.2,15.906391,0.764,,59.2696,29.380875,0.801,,,0.2599867148076923,6.5970793,0.449,,,,Africa,Sub-Saharan Africa
BFA,2020,4.8338,2089.56780406926,30.607,,18.5,14.200459,0.747,4.5330615,59.7306,28.985498,0.793,,,0.0722576620579245,5.2549334,0.449,,,,Africa,Sub-Saharan Africa
BFA,2019,4.7687,2106.03617656111,29.98,,15.4,15.234938,0.761,,60.0391,29.033028,0.809,14.38,,,5.942256,0.452,748.0,15.18908,,Africa,Sub-Saharan Africa
BFA,2018,4.5868,2051.21843060824,29.358,41.0,12.6,14.96213,0.785,4.3516855,60.0466,28.961794,0.82,14.6829,,,0.8385341,0.449,748.0,15.281672,0.43016732,Africa,Sub-Saharan Africa
BFA,2017,4.4244,1978.15501161376,28.743,42.0,11.7,14.336037,0.842,4.2,59.5361,28.918123,0.851,14.8493,,,0.17140673,0.438,748.0,15.148957,,Africa,Sub-Saharan Africa
BFA,2016,4.032,1916.7563817824,28.134,42.0,10.9,13.526495,0.827,,59.3262,29.105082,0.835,15.1557,,,0.12969829,0.427,748.0,14.935203,,Africa,Sub-Saharan Africa
BFA,2015,3.739,1862.85471186197,27.53,38.0,10.0,12.847363,0.847,,58.8454,28.838768,0.84,15.4435,,,0.0,0.418,748.0,14.773396,,Africa,Sub-Saharan Africa
BFA,2014,3.587,1846.64512676697,26.934,38.0,,12.739031,0.848,,58.3589,28.952171,0.819,15.6562,,,0.0,0.408,748.0,14.417717,0.35301226,Africa,Sub-Saharan Africa
BFA,2011,3.926028,1720.08252228733,25.196,,,11.957394,0.805,,57.1246,29.079758,0.778,15.6486,,,0.0,0.384,748.0,14.024263,,Africa,Sub-Saharan Africa
BDI,2020,3.7753,711.355263408189,13.708,,,17.631117,0.167,5.1646743,61.5663,21.340372,0.172,,,0.0389918369301886,1.0392604,0.426,,,,Africa,Sub-Saharan Africa
BDI,2019,3.7753,729.65846261506,13.366,,,16.574976,0.14,,62.3514,21.089533,0.145,12.1224,,,0.63158756,0.431,1274.0,16.005333,,Africa,Sub-Saharan Africa
BDI,2018,3.7753,740.448222531284,13.032,17.0,,,0.099,5.3796825,61.6884,20.712639,0.143,12.313,,,0.9483641,0.428,1274.0,15.902263,,Africa,Sub-Saharan Africa
BDI,2017,2.9045,750.787616270977,12.706,22.0,,,0.122,5.08,61.5526,21.075724,0.126,12.4632,,,0.34063634,0.428,1274.0,15.627781,,Africa,Sub-Saharan Africa
BDI,2016,2.905,764.336602194152,12.388,20.0,,,0.099,,60.7931,21.315222,0.115,12.6147,,,0.6603488,0.43,1274.0,15.521842,,Africa,Sub-Saharan Africa
BDI,2015,2.905,781.579287257152,12.078,21.0,,,0.132,,60.2172,21.04585,0.166,12.7543,,,2.4610443,0.428,1274.0,15.534945,,Africa,Sub-Saharan Africa
BDI,2014,2.905,831.294838603726,11.776,20.0,,,0.198,,59.8684,20.809118,0.274,13.139,,,0.5335915,0.426,1274.0,15.626974,,Africa,Sub-Saharan Africa
BDI,2011,3.67756,807.6649575843,10.915,,,,0.289,,57.7692,20.39401,0.354,14.5149,,,0.0,0.41,1274.0,15.243223,,Africa,Sub-Saharan Africa
KHM,2022,4.3935,4533.86402345977,,,,,0.236,,,27.315718,0.328,,,0.4469736294230769,0.0,,,,,Asia,South-eastern Asia
KHM,2021,4.6403,4354.56520629661,24.668,,14.8,16.365808,0.239,,69.5835,27.305552,0.32,,,0.4954953860384615,0.0,0.593,,,,Asia,South-eastern Asia
KHM,2020,4.8304,4276.18453895976,24.232,,15.1,17.88372,0.281,6.8439803,70.416,27.73176,0.341,,,0.0174504996094339,0.0,0.596,,,,Asia,South-eastern Asia
KHM,2019,4.8484,4464.29444969055,23.805,,14.0,19.734575,0.314,,70.6923,28.10121,0.371,5.49,,,0.0,0.598,1904.0,16.547619,,Asia,South-eastern Asia
KHM,2018,4.6998,4217.62179099337,23.388,20.0,13.6,17.052092,0.303,6.8543167,70.5609,27.748543,0.357,5.59,,,0.0,0.591,1904.0,16.688183,,Asia,South-eastern Asia
KHM,2017,4.4326,3972.7241639191,22.98,21.0,14.0,15.788719,0.291,6.9,70.5153,27.584448,0.344,5.64,,,0.0,0.586,1904.0,16.808744,,Asia,South-eastern Asia
KHM,2016,4.168,3761.91133765966,22.582,21.0,14.3,14.825891,0.305,,70.2244,28.11972,0.396,5.75,,,0.0,0.581,1904.0,17.043842,,Asia,South-eastern Asia
KHM,2015,3.907,3565.24506710358,22.188,21.0,16.9,14.582878,0.369,,69.8725,28.093283,0.449,5.75,,,0.0,0.574,1904.0,17.273563,,Asia,South-eastern Asia
KHM,2014,3.819,3378.36459047885,21.799,21.0,,14.626631,0.369,,69.7364,27.552782,0.449,5.8,,,0.0,0.569,1904.0,17.478865,,Asia,South-eastern Asia
KHM,2011,4.100715,2856.53078626106,20.663,,,10.154693,0.423,,68.4163,27.202726,0.507,6.22,,,0.07547743,0.548,1904.0,17.839756,,Asia,South-eastern Asia
CMR,2022,4.9732,3723.53233655551,,,,,0.531,,,24.776957,0.58,,,0.1406035983076923,2.3643591,,,,,Africa,Sub-Saharan Africa
CMR,2021,5.0476,3689.35898113389,58.148,,26.7,,0.521,,60.3334,25.131868,0.579,,,0.2978165884615384,3.062654,0.576,,,,Africa,Sub-Saharan Africa
CMR,2020,5.1418,3665.5105811789,57.56,,26.7,,0.511,5.2868743,60.8328,25.168123,0.557,,,0.1175412577924528,2.9481611,0.578,,,,Africa,Sub-Saharan Africa
CMR,2019,5.0849,3756.50956172602,56.968,,27.3,13.043516,0.501,,61.5839,25.050634,0.563,15.9215,,,3.2308934,0.583,1604.0,12.741659,,Africa,Sub-Saharan Africa
CMR,2018,5.0437,3732.50124762252,56.374,25.0,28.1,13.367315,0.486,5.2889247,61.1798,24.870829,0.545,15.9267,,,3.744504,0.577,1604.0,12.648219,,Africa,Sub-Saharan Africa
CMR,2017,4.9753,3691.09472365252,55.777,25.0,28.2,13.201488,0.498,5.5,60.8103,24.978134,0.553,16.1482,,,1.5332153,0.571,1604.0,12.500114,,Africa,Sub-Saharan Africa
CMR,2016,4.695,3667.32267475561,55.179,26.0,26.6,12.913115,0.555,,60.2333,25.029282,0.596,16.6157,,,2.1128876,0.564,1604.0,12.464038,,Africa,Sub-Saharan Africa
CMR,2015,4.513,3614.75571604719,54.578,27.0,22.3,13.504143,0.604,,59.658,24.799421,0.658,17.0898,,,8.065129,0.56,1604.0,12.5035305,,Africa,Sub-Saharan Africa
CMR,2014,4.252,3530.28319116155,53.976,27.0,,13.209608,0.615,,58.9355,24.65129,0.66,17.9391,,,6.179486,0.551,1604.0,12.4613495,0.46640873,Africa,Sub-Saharan Africa
CMR,2011,4.375735,3314.89823407679,52.164,,,11.722945,0.655,,57.1331,24.572912,0.686,19.4055,,,0.0,0.521,1604.0,12.423793,,Africa,Sub-Saharan Africa
CAN,2022,6.9607,49296.3792142772,,,,,0.936,,,-3.5735552,0.918,,79.25422,0.2460357004807692,0.0,,,,,Americas,Northern America
CAN,2021,7.0251,48356.3323191304,81.653,,1.2,33.03029,0.962,,82.6565,-2.753688,0.943,,,0.1005462084596153,0.0,0.936,,,,Americas,Northern America
CAN,2020,7.1033,46193.1741512432,81.562,,1.0,34.21282,0.957,11.724046,82.0471,-3.5554295,0.942,,,0.1088343551509433,0.0,0.931,,,,Americas,Northern America
CAN,2019,7.2321,49169.1223746857,81.482,,0.9,33.03848,0.96,,82.3628,-3.6194153,0.943,10.3408,,,0.0,0.937,537.0,1.4996628,0.31749648,Americas,Northern America
CAN,2018,7.2781,48946.247335636,81.411,81.0,0.7,33.438145,0.969,11.784588,82.0508,-4.2081094,0.939,10.4952,,,0.0,0.933,537.0,1.5479773,0.3250927,Americas,Northern America
CAN,2017,7.3285,48317.1745835151,81.35,82.0,0.6,33.044014,0.971,11.74,82.0192,-3.214094,0.938,11.6755,,,0.0,0.931,537.0,1.532049,0.33308205,Americas,Northern America
CAN,2016,7.316,47460.3698331407,81.3,82.0,,33.258015,0.975,,82.0434,-2.647889,0.944,10.3666,,,0.0,0.928,537.0,1.5657816,0.32701823,Americas,Northern America
CAN,2015,7.404,47507.4518407903,81.259,83.0,,32.82034,0.974,,81.9246,-3.5109851,0.947,11.1557,,,0.0,0.926,537.0,1.5747852,0.33746484,Americas,Northern America
CAN,2014,7.427,47554.2562709236,81.218,81.0,,31.266373,0.974,,81.8545,-4.1104817,0.945,10.8637,,,0.0,0.925,537.0,1.6092608,0.33157605,Americas,Northern America
CAN,2011,7.499089,45815.5303744133,81.096,,,30.802902,0.968,,81.5286,-3.394183,0.941,9.63,,,0.0,0.915,537.0,1.8148445,0.32657078,Americas,Northern America
CAF,2019,3.4759,861.766788755873,41.77,,61.8,7.7833314,0.316,,55.0253,26.540281,0.459,22.963,,,6.507556,0.411,1343.0,13.727325,,Africa,Sub-Saharan Africa
CAF,2018,3.083,854.647491304949,41.364,26.0,,8.075897,0.314,,54.3693,26.22663,0.513,23.6493,,,12.0122595,0.405,1343.0,13.576351,,Africa,Sub-Saharan Africa
CAF,2017,3.083,839.600009452135,40.98,23.0,,7.030525,0.312,,53.7207,26.428373,0.504,25.7334,,,35.142906,0.398,1343.0,13.275179,,Africa,Sub-Saharan Africa
CAF,2016,2.693,818.395995276405,40.618,20.0,,7.2120986,0.31,,53.4601,26.473597,0.491,25.2506,,,12.805398,0.391,1343.0,13.32892,,Africa,Sub-Saharan Africa
CAF,2014,3.678,765.259553983357,39.959,24.0,,3.9654632,0.21,,50.5655,26.046774,0.408,27.5868,,,63.9543,0.37,1343.0,12.499944,,Africa,Sub-Saharan Africa
CAF,2011,3.567892,1160.41474143552,39.135,,,7.7133946,0.304,,49.9482,25.571976,0.479,27.5691,,,3.8883889,0.381,1343.0,13.158105,,Africa,Sub-Saharan Africa
TCD,2022,4.3966,1412.67071848127,,,,,0.166,,,27.191795,0.261,,,0.3275707456730768,0.47959432,,,,,Africa,Sub-Saharan Africa
TCD,2021,4.2508,1425.49451245397,23.781,,,,0.229,,52.5254,27.803465,0.323,,,0.4559923548076923,3.8766584,0.394,,,,Africa,Sub-Saharan Africa
TCD,2020,4.3554,1489.18671217966,23.52,,,,0.237,2.830429,52.7774,27.555374,0.354,,,0.2064164673962264,1.4959711,0.397,,,,Africa,Sub-Saharan Africa
TCD,2019,4.4227,1561.99667256928,23.279,,,,0.262,,53.2594,27.64414,0.389,13.2237,,,1.5998147,0.403,322.0,16.061754,,Africa,Sub-Saharan Africa
TCD,2018,4.3495,1563.5439331455,23.059,19.0,,7.8748198,0.24,2.872748,52.8253,27.87371,0.365,13.5656,,,1.0766323,0.398,322.0,16.05144,0.37499154,Africa,Sub-Saharan Africa
TCD,2017,4.3006,1579.76060047631,22.858,20.0,,,0.244,2.64,52.3076,27.585104,0.36,13.7679,,,0.5833264,0.393,322.0,16.018475,,Africa,Sub-Saharan Africa
TCD,2016,3.936,1683.47808848358,22.677,20.0,,,0.26,,52.0834,27.785425,0.394,13.6841,,,0.013705589,0.391,322.0,16.09316,,Africa,Sub-Saharan Africa
TCD,2015,3.763,1853.25936456204,22.515,22.0,,,0.26,,51.5888,27.453436,0.399,13.9687,,,2.7510068,0.389,322.0,16.112083,,Africa,Sub-Saharan Africa
TCD,2014,3.667,1861.6929035836,22.372,22.0,,,0.267,,51.202,27.63082,0.4,14.5973,,,0.043804802,0.393,322.0,16.028091,,Africa,Sub-Saharan Africa
TCD,2011,3.919401,1682.65774621558,22.054,,,18.372097,0.29,,50.009,27.25036,0.409,15.8915,,,0.0,0.372,322.0,16.060501,0.43321213,Africa,Sub-Saharan Africa
CHL,2022,6.3338,25886.1214212529,,,,,0.929,,,8.847696,0.902,,91.43369,0.3110200081346154,0.0,,,,,Americas,Latin America and the Caribbean
CHL,2021,6.1718,25412.7521363381,87.817,,4.1,20.76686,0.91,,78.9435,9.4957,0.909,,,0.3446827869615384,0.0,0.855,,,,Americas,Latin America and the Caribbean
CHL,2020,6.1719,22970.5504925941,87.727,,3.8,17.726372,0.886,9.40743,79.3769,9.541247,0.88,,,0.1998402143924528,0.0,0.852,,,0.4492094,Americas,Latin America and the Caribbean
CHL,2019,6.2285,24809.8610359644,87.643,,3.6,19.384697,0.919,,80.3263,9.559334,0.888,8.04,,,0.0,0.861,1522.0,5.413514,,Americas,Latin America and the Caribbean
CHL,2018,6.444,25071.99013215,87.564,67.0,3.6,19.869963,0.936,9.688812,80.1334,9.208156,0.922,7.96,,,0.0,0.856,1522.0,5.313629,,Americas,Latin America and the Caribbean
CHL,2017,6.4762,24546.9124831181,87.49,67.0,3.4,18.972704,0.951,9.57,80.3501,9.29136,0.952,8.39,,,0.0,0.853,1522.0,5.295711,0.4444103,Americas,Latin America and the Caribbean
CHL,2016,6.652,24599.3746943432,87.422,66.0,3.1,18.911648,0.951,,80.0794,9.781214,0.951,9.18,,,0.0,0.85,1522.0,5.4656687,,Americas,Latin America and the Caribbean
CHL,2015,6.705,24464.7457242613,87.36,70.0,2.9,18.868221,0.951,,79.746,9.476977,0.951,9.17,,,0.0,0.846,1522.0,5.6614447,0.44371328,Americas,Latin America and the Caribbean
CHL,2014,6.67,24197.1833415116,87.303,73.0,,17.951351,0.959,,79.4726,9.088805,0.962,9.13,91.7,,0.0,0.841,1522.0,5.6731095,,Americas,Latin America and the Caribbean
CHL,2011,6.12797,22323.7231409265,87.132,,,18.703718,0.952,,79.1099,8.963403,0.946,11.0036,,,0.0,0.817,1522.0,5.5505323,0.4604835,Americas,Latin America and the Caribbean
CHN,2022,5.8179,18187.8411189224,,,,,0.225,,,7.7845345,0.174,,86.15168,0.2188571875192307,0.0,,,,,Asia,Eastern Asia
CHN,2021,5.5853,17657.6565563775,62.512,,,22.32925,0.237,,78.2107,7.823069,0.199,,,0.0743211422730769,0.0026649956,0.768,,,,Asia,Eastern Asia
CHN,2020,5.3391,16296.6093791402,61.428,,,21.061478,0.231,9.270027,78.0766,7.6062756,0.205,,,-0.0219131264235849,0.0,0.764,,,0.37090832,Asia,Eastern Asia
CHN,2019,5.1239,15977.7638280867,60.308,,,23.332006,0.254,,77.968,7.5706635,0.213,6.67,,,0.0,0.762,645.0,16.696108,0.38168344,Asia,Eastern Asia
CHN,2018,5.1909,15133.9956182376,59.152,39.0,,24.80751,0.269,9.171392,77.7444,7.42501,0.229,6.81,,,0.0,0.755,645.0,16.986086,0.38497642,Asia,Eastern Asia
CHN,2017,5.2458,14243.5326108491,57.96,41.0,,23.962616,0.282,9.67,77.2476,7.7727637,0.248,6.89,,,0.0,0.747,645.0,17.461239,0.39075777,Asia,Eastern Asia
CHN,2016,5.273,13399.1373202879,56.736,40.0,,23.779253,0.288,,77.2177,7.7636166,0.257,6.99,,,0.0012839813,0.74,645.0,17.94618,0.38480517,Asia,Eastern Asia
CHN,2015,5.245,12612.3516513242,55.5,37.0,,24.327402,0.287,,76.9771,7.660236,0.269,7.08,,,0.0015067639,0.733,645.0,18.321278,0.38595304,Asia,Eastern Asia
CHN,2014,5.14,11851.4042175662,54.259,36.0,,24.390665,0.28,,76.7173,7.3119445,0.246,7.35,85.66525,,0.0016604224,0.725,645.0,18.494013,0.39177653,Asia,Eastern Asia
CHN,2011,4.679718,9680.0976996846,50.511,,,23.834412,0.3,,75.9032,6.913648,0.285,8.84,,,0.0004421207,0.7,645.0,19.297709,0.42409223,Asia,Eastern Asia
COL,2022,5.6304,15616.7478336979,,,,22.2,0.738,,,23.944674,0.765,,80.65789,0.138992298426923,0.21012442,,,,,Americas,Latin America and the Caribbean
COL,2021,5.7806,14661.2091256446,81.74,,,21.3,0.605,,72.8296,24.100492,0.639,,,0.5763910415192307,0.38240132,0.752,,,0.5149927,Americas,Latin America and the Caribbean
COL,2020,6.0124,13358.2943309399,81.425,,,19.190538,0.62,8.622162,74.7692,24.522615,0.659,,,0.2841591213301886,0.22383375,0.756,,,0.5353081,Americas,Latin America and the Caribbean
COL,2019,6.1634,14616.1310189382,81.104,,,18.844198,0.644,,76.7523,24.390472,0.677,3.74,,,0.21120837,0.768,3240.0,6.318576,0.5133497,Americas,Latin America and the Caribbean
COL,2018,6.1248,14426.4303301896,80.778,36.0,,19.75562,0.716,8.520751,76.7479,24.106009,0.754,3.87,,,0.3733996,0.763,3240.0,6.3607917,0.50418705,Americas,Latin America and the Caribbean
COL,2017,6.2601,14334.9105821162,80.446,37.0,,18.8,0.741,8.46,76.6456,24.293646,0.803,4.5,,,0.07652269,0.761,3240.0,6.3751206,0.49715486,Americas,Latin America and the Caribbean
COL,2016,6.357,14358.1641853816,80.108,37.0,,19.211346,0.733,,76.4713,24.548464,0.801,4.11,,,0.060891163,0.759,3240.0,6.5719275,0.5057068,Americas,Latin America and the Caribbean
COL,2015,6.481,14215.6842593479,79.764,37.0,,19.965117,0.736,,76.2573,24.417929,0.798,4.04,,,0.27589294,0.754,3240.0,6.7493634,0.5099042,Americas,Latin America and the Caribbean
COL,2014,6.477,13938.2276017866,79.415,37.0,,19.748709,0.74,,76.0427,24.186163,0.8,3.69,85.11904,,0.2549384,0.75,3240.0,6.942487,0.52551013,Americas,Latin America and the Caribbean
COL,2011,6.202322,12578.0120939701,78.335,,,19.17609,0.737,,75.3198,23.8781,0.792,3.67,,,0.43700027,0.733,3240.0,7.519735,0.53490293,Americas,Latin America and the Caribbean
COM,2022,3.5452,3245.76869721125,,,,7.705028,0.434,,,24.918253,0.495,,,0.0804372788698077,0.0,,,,,Africa,Sub-Saharan Africa
COM,2021,4.6086,3228.52685830019,29.613,,27.4,8.552728,0.433,,63.4174,25.142965,0.506,,,0.21549671525,0.0,0.558,,,,Africa,Sub-Saharan Africa
COM,2020,4.2886,3222.37408929598,29.38,,27.4,7.6981106,0.473,5.12939,64.1665,25.345047,0.52,,,0.065802265435849,0.0,0.562,,,,Africa,Sub-Saharan Africa
COM,2019,4.2886,3290.65052676586,29.164,,,6.8122478,0.442,,64.0684,25.533789,0.535,8.46,,,0.0,0.56,900.0,13.222562,,Africa,Sub-Saharan Africa
COM,2018,3.9728,3294.83197206575,28.965,27.0,,8.2891,0.55,5.0643597,63.9117,25.135107,0.625,8.48,,,0.0,0.557,900.0,13.386371,,Africa,Sub-Saharan Africa
COM,2015,3.956,3150.87762379692,28.47,26.0,,6.756687,0.599,,62.8956,25.33191,0.688,8.8,,,0.0,0.544,900.0,13.960656,,Africa,Sub-Saharan Africa
COM,2014,3.956,3183.15703112003,28.338,26.0,,7.032907,0.588,,62.5158,25.191671,0.675,8.87,,,0.0,0.54,900.0,14.04673,0.45334595,Africa,Sub-Saharan Africa
COM,2011,3.700023,3084.82658544172,28.04,,,6.5044966,0.56,,61.5033,25.035103,0.64,8.53,,,0.0,0.527,900.0,13.391598,,Africa,Sub-Saharan Africa
COG,2022,5.2671,3670.19962157469,,,,8.732244,0.269,,,25.103622,0.274,,,0.1580178821730769,0.36848268,,,,,Africa,Sub-Saharan Africa
COG,2021,5.0752,3700.27010218047,68.283,,58.8,8.314249,0.245,,63.5187,25.290785,0.28,,,0.2713076936538461,0.0,0.571,,,,Africa,Sub-Saharan Africa
